,hit_id,sample_id,subject_id,ref_id
385,UMDT01.9418.1_1/2-228,SAMEA4836001,SAMEA4836001,NA
386,OYGV01.84.1_5/55-399,SAMN06165591,30733891,S425
387,OYGV01.84.1_4/5-240,SAMN06165591,30733891,S426
388,OYGV01.2958.1_1/4-185,SAMN06165591,30733891,S921
389,OYGV01.1654.1_2/11-144,SAMN06165591,30733891,NA
390,OYGV01.1654.1_1/1-108,SAMN06165591,30733891,NA
391,ULVD01.76205.1_2/1-339,SAMEA4835777,SAMEA4835777,NA
392,ULVD01.86472.1_1/11-266,SAMEA4835777,SAMEA4835777,S865
393,ULVD01.86472.1_2/1-260,SAMEA4835777,SAMEA4835777,NA
394,ULVD01.76205.1_1/11-213,SAMEA4835777,SAMEA4835777,NA
395,ULVD01.39250.1_1/62-132,SAMEA4835777,SAMEA4835777,NA
396,USUP01.24133.1_1/11-266,SAMN06111959,SAMN06111959,S866
397,USUP01.51339.1_1/62-181,SAMN06111959,SAMN06111959,S655
398,ORRE01.7245.1_2/54-252,SAMEA2338648,SAMEA2338648,S427
399,UXRM01.77822.1_1/1-232,SAMEA2151007,SAMEA2151007,NA
400,UXRM01.68698.1_1/1-125,SAMEA2151007,SAMEA2151007,NA
401,OWAP01.42335.1_2/2-159,SAMEA3708593,SAMEA3708593,S933
402,OWAP01.45140.1_1/1-65,SAMEA3708593,SAMEA3708593,NA
403,UEPD01.317.1_11/64-437,SAMN06115416,SAMN06115416,S9
404,UEPD01.5105.1_1/65-438,SAMN06115416,SAMN06115416,S587
405,UEPD01.317.1_12/11-266,SAMN06115416,SAMN06115416,S63
406,ULQL01.74378.1_1/1-193,SAMEA4835654,SAMEA4835654,S903
407,ULQL01.32657.1_4/63-193,SAMEA4835654,SAMEA4835654,NA
408,ULQL01.43782.1_1/1-122,SAMEA4835654,SAMEA4835654,NA
409,ULQL01.70530.1_1/1-122,SAMEA4835654,SAMEA4835654,NA
410,ULQL01.27310.1_2/63-170,SAMEA4835654,SAMEA4835654,NA
411,ULQL01.59244.1_1/1-98,SAMEA4835654,SAMEA4835654,NA
412,ULQL01.74378.1_2/11-104,SAMEA4835654,SAMEA4835654,NA
413,OXYV01.4533.1_1/2-366,SAMN06164630,14315964,S948
414,OXYV01.4533.1_2/11-266,SAMN06164630,14315964,S253
415,UMFW01.23322.1_1/6-143,SAMEA4836056,SAMEA4836056,NA
416,UMFW01.584.1_1/6-143,SAMEA4836056,SAMEA4836056,NA
417,UMFW01.36526.1_2/1-155,SAMEA4836056,SAMEA4836056,S364
418,UMFW01.27601.1_4/63-179,SAMEA4836056,SAMEA4836056,NA
419,CAJLAW01.42.1_6/27-293,SAMEA7847818,NA,S918
420,UMAW01.45366.1_2/2-142,SAMEA4835925,SAMEA4835925,NA
421,UMAW01.45366.1_1/11-95,SAMEA4835925,SAMEA4835925,NA
422,UXSA01.2681.1_2/63-436,SAMEA2157972,SAMEA2157972,S673
423,UXSA01.47346.1_2/11-266,SAMEA2157972,SAMEA2157972,S254
424,UXSA01.109559.1_1/1-226,SAMEA2157972,SAMEA2157972,S954
425,JAGZCI01.95.1_8/28-287,SAMN17800707,NA,S920
426,OZKU01.16608.1_1/11-224,SAMN06165235,70838280,S846
427,OZKU01.16608.1_2/12-176,SAMN06165235,70838280,NA
428,UEPI01.3670.1_1/64-437,SAMN06115442,SAMN06115442,S619
429,UEPI01.11494.1_2/1-356,SAMN06115442,SAMN06115442,S487
430,UEPI01.3670.1_2/11-266,SAMN06115442,SAMN06115442,S617
431,UEPI01.14834.1_2/2-195,SAMN06115442,SAMN06115442,NA
432,UEPI01.11494.1_1/11-160,SAMN06115442,SAMN06115442,NA
433,USWS01.38141.1_2/1-92,SAMN06112025,SAMN06112025,NA
434,OUPN01.13122.1_1/2-156,SAMN05194699,SAMN05194699,NA
435,OYPQ01.1851.1_1/11-102,SAMN06165499,18075722,S960
436,OYPQ01.1851.1_2/1-89,SAMN06165499,18075722,NA
437,OPQI01.33891.1_1/1-206,SAMEA2042216,NA,NA
438,OPQI01.11869.1_2/64-211,SAMEA2042216,NA,NA
439,CABLZU01.13.1_77/28-293,SAMEA5851658,NA,S963
440,UEPU01.6531.1_4/65-438,SAMN06115516,SAMN06115516,S598
441,UEPU01.11586.1_2/1-253,SAMN06115516,SAMN06115516,S851
442,UEPU01.6531.1_3/11-266,SAMN06115516,SAMN06115516,S964
443,UEPU01.11586.1_3/2-297,SAMN06115516,SAMN06115516,S965
444,UEPU01.84587.1_1/1-194,SAMN06115516,SAMN06115516,S966
445,OYSE01.180.1_2/64-437,SAMN06165525,18912764,S9
446,OYSE01.180.1_1/11-208,SAMN06165525,18912764,NA
447,UPMJ01.60113.1_1/1-157,SAMEA2737823,NA,S967
448,OWHW01.16582.1_2/62-435,SAMN04480494,SAMN04480494,S447
449,OWHW01.16582.1_1/11-150,SAMN04480494,SAMN04480494,S419
450,UEOQ01.7219.1_1/63-436,SAMN06115530,SAMN06115530,S575
451,UEOQ01.7219.1_2/11-266,SAMN06115530,SAMN06115530,S251
452,UEOQ01.36910.1_2/11-201,SAMN06115530,SAMN06115530,S22
453,UEOQ01.44169.1_1/63-175,SAMN06115530,SAMN06115530,NA
454,UEOQ01.36910.1_1/2-86,SAMN06115530,SAMN06115530,S975
455,ORIG01.7211.1_1/1-285,SAMN04329867,NA,S976
456,ORIG01.18078.1_1/1-111,SAMN04329867,NA,S889
457,UPFR01.81236.1_2/6-102,SAMEA2737660,D266_G,NA
458,OVZV01.29537.1_2/1-216,SAMEA3708564,SAMEA3708564,NA
459,OVZV01.29537.1_1/11-103,SAMEA3708564,SAMEA3708564,NA
460,ORRA01.5843.1_3/151-524,SAMEA2338650,NA,S129
461,ORRA01.5843.1_4/11-266,SAMEA2338650,NA,S846
462,UPWT01.22340.1_1/63-409,SAMN06112041,SAMN06112041,NA
463,UPWT01.21622.1_1/64-377,SAMN06112041,SAMN06112041,NA
464,UPWT01.18610.1_1/11-266,SAMN06112041,SAMN06112041,S63
465,UPWT01.27774.1_1/1-229,SAMN06112041,SAMN06112041,NA
466,OPCP01.24730.1_1/64-247,SAMEA2042572,NA,NA
467,OPCP01.30717.1_1/1-132,SAMEA2042572,NA,NA
468,OPCP01.46669.1_2/15-208,SAMEA2042572,NA,NA
469,OPCP01.46669.1_1/11-81,SAMEA2042572,NA,NA
470,CAJMAD01.3.1_284/64-437,SAMEA7847280,NA,S9
471,CAJMAD01.3.1_283/11-266,SAMEA7847280,NA,S63
472,ORQO01.10375.1_1/63-436,SAMEA2338643,NA,S674
473,ORQO01.27408.1_1/2-106,SAMEA2338643,NA,NA
474,ORBU01.35286.1_1/63-436,SAMN04158624,NA,S612
475,ORBU01.142287.1_1/10-194,SAMN04158624,NA,S778
476,ORBU01.35286.1_2/11-184,SAMN04158624,NA,S981
477,ORBU01.41053.1_1/52-125,SAMN04158624,NA,NA
478,ORQS01.4439.1_8/62-435,SAMEA2338658,NA,S447
479,ORQS01.17894.1_1/1-355,SAMEA2338658,NA,NA
480,ORQS01.17894.1_2/11-266,SAMEA2338658,NA,S23
481,ORQS01.4439.1_9/11-183,SAMEA2338658,NA,S419
482,UXQO01.16248.1_2/63-436,SAMEA2144555,SAMEA2144555,S487
483,UXQO01.16248.1_3/11-266,SAMEA2144555,SAMEA2144555,S713
484,OYMW01.105.1_3/64-437,SAMN06165678,70312587,S656
485,OYMW01.105.1_2/11-266,SAMN06165678,70312587,S363
486,OQLR01.36961.1_1/64-124,SAMD00036402,SAMD00036402,S988
487,OWDU01.2997.1_4/62-435,SAMEA3708491,SAMEA3708491,S447
488,OWDU01.2997.1_3/11-266,SAMEA3708491,SAMEA3708491,S363
489,OWDU01.46775.1_2/1-285,SAMEA3708491,SAMEA3708491,NA
490,ULWB01.36789.1_1/1-343,SAMEA4835799,SAMEA4835799,S989
491,ULWB01.36789.1_2/11-266,SAMEA4835799,SAMEA4835799,S990
492,ULWB01.60931.1_2/1-92,SAMEA4835799,SAMEA4835799,NA
493,OUQO01.46197.1_1/6-170,SAMN05194700,NA,NA
494,OYRH01.1603.1_2/30-403,SAMN06165590,30733891,S9
495,OYRH01.496.1_3/63-436,SAMN06165590,30733891,S351
496,OYRH01.434.1_5/55-399,SAMN06165590,30733891,S425
497,OYRH01.496.1_2/11-266,SAMN06165590,30733891,S352
498,OYRH01.434.1_4/5-240,SAMN06165590,30733891,S426
499,OYRH01.1603.1_1/11-208,SAMN06165590,30733891,S991
500,ORVY01.17645.1_1/62-435,SAMEA2338848,NA,S143
501,ORVY01.12063.1_1/1-252,SAMEA2338848,NA,S419
502,ORVY01.51296.1_1/2-253,SAMEA2338848,NA,NA
503,ORVY01.17645.1_2/11-201,SAMEA2338848,NA,NA
504,UZUM01.21865.1_1/1-131,SAMN00792096,SAMN00792096,NA
505,QAKC01.82.1_2/11-266,SAMN08294963,NA,S992
506,QAKC01.82.1_1/1-134,SAMN08294963,NA,S993
507,ORSI01.3940.1_3/62-435,SAMEA2338627,SAMEA2338627,S656
508,ORSI01.3940.1_2/11-266,SAMEA2338627,SAMEA2338627,S363
509,UMHQ01.12568.1_15/64-437,SAMEA4836098,SAMEA4836098,S9
510,UMHQ01.12568.1_14/11-266,SAMEA4836098,SAMEA4836098,S63
511,UMHQ01.25223.1_1/1-166,SAMEA4836098,SAMEA4836098,NA
512,UMHQ01.36558.1_1/11-156,SAMEA4836098,SAMEA4836098,NA
513,UMHQ01.61815.1_1/63-191,SAMEA4836098,SAMEA4836098,NA
514,UMHQ01.26699.1_12/27-293,SAMEA4836098,SAMEA4836098,S918
515,UMHQ01.45907.1_1/80-339,SAMEA4836098,SAMEA4836098,S1003
516,JACOOA01.1.1_529/51-398,SAMN15805344,NA,S1004
517,JACOOA01.1.1_528/2-235,SAMN15805344,NA,S1005
518,JAHZCT01.24.1_5/50-397,SAMN19224953,NA,S365
519,JAHZCT01.24.1_4/7-240,SAMN19224953,NA,S623
520,JAJWSO01.618.1_2/1-126,SAMN23483167,NA,NA
521,OYVB01.2881.1_1/64-153,SAMN06165394,11992832,NA
522,CAJLOH01.154.1_4/63-436,SAMEA7847876,NA,S1016
523,CAJLOH01.154.1_3/11-266,SAMEA7847876,NA,S1017
524,UZKL01.6074.1_5/64-151,SAMN00715233,SAMN00715233,NA
525,MNTW01.61.1_2/11-266,SAMN05717306,NA,S714
526,MNTW01.34.1_2/11-266,SAMN05717306,NA,S255
527,MNTW01.10.1_1/63-210,SAMN05717306,NA,NA
528,MNTW01.34.1_5/63-210,SAMN05717306,NA,NA
529,MNTW01.34.1_1/1-187,SAMN05717306,NA,NA
530,MNTW01.61.1_1/1-187,SAMN05717306,NA,NA
531,USVH01.4993.1_5/53-397,SAMN06112072,SAMN06112072,S1018
532,USVH01.28241.1_1/11-266,SAMN06112072,SAMN06112072,S63
533,USVH01.35410.1_2/3-237,SAMN06112072,SAMN06112072,S1019
534,USVH01.4993.1_4/5-240,SAMN06112072,SAMN06112072,S1020
535,USVH01.35410.1_1/1-91,SAMN06112072,SAMN06112072,NA
536,OYID01.1181.1_1/1-193,SAMN06165414,12542142,NA
537,ULVJ01.9402.1_2/11-266,SAMEA4835784,SAMEA4835784,S63
538,ULVJ01.16671.1_5/64-228,SAMEA4835784,SAMEA4835784,NA
539,ULVJ01.9402.1_1/1-195,SAMEA4835784,SAMEA4835784,NA
540,CABQHI01.1.1_273/52-400,SAMEA5850079,NA,S1021
541,CABQHI01.1.1_272/3-238,SAMEA5850079,NA,S1022
542,OPBO01.33525.1_1/1-212,SAMEA2042509,NA,NA
543,OPBO01.6386.1_4/28-293,SAMEA2042509,NA,S919
544,UMHU01.29959.1_1/64-437,SAMEA4836101,SAMEA4836101,S9
545,UMHU01.29959.1_2/11-266,SAMEA4836101,SAMEA4836101,S63
546,OYMJ01.1588.1_1/11-232,SAMN06165631,50144974,S846
547,OYMJ01.2787.1_1/1-80,SAMN06165631,50144974,S1023
548,JACYXG01.20.1_1/24-397,SAMN16287627,NA,S612
549,JACYXG01.3.1_1/11-266,SAMN16287627,NA,S624
550,JACYXG01.10.1_54/11-266,SAMN16287627,NA,S1024
551,UPQH01.3107.1_11/62-435,SAMEA2737797,NA,S447
552,UPQH01.3107.1_12/11-266,SAMEA2737797,NA,S419
553,OPRI01.2457.1_13/40-291,SAMEA2042406,SAMEA2042406,S1025
554,UXMJ01.34174.1_1/64-138,SAMEA2156675,SAMEA2156675,NA
555,UEST01.1562.1_6/64-437,SAMN06115430,SAMN06115430,S9
556,UEST01.1562.1_5/11-266,SAMN06115430,SAMN06115430,S17
557,ORRO01.17421.1_2/1-374,SAMEA2338644,NA,S488
558,ORRO01.17421.1_1/11-266,SAMEA2338644,NA,S1006
559,UYDK01.43761.1_1/5-350,SAMEA2158542,SAMEA2158542,S1026
560,UYDK01.43761.1_2/5-111,SAMEA2158542,SAMEA2158542,S1027
561,VOFC01.6289.1_31/15-304,SAMN12384722,NA,S516
562,VOFC01.6289.1_29/2-118,SAMN12384722,NA,NA
563,VOFC01.6289.1_30/6-97,SAMN12384722,NA,S1029
564,OXCV01.12278.1_2/25-398,SAMN05827097,T003950,S799
565,OXCV01.14918.1_1/6-128,SAMN05827097,T003950,S715
566,OVGC01.3436.1_2/62-435,SAMN06016382,SAMN06016382,S447
567,OVGC01.3436.1_1/11-266,SAMN06016382,SAMN06016382,S867
568,OVGC01.52509.1_1/1-240,SAMN06016382,SAMN06016382,S1030
569,UMHM01.98159.1_2/1-302,SAMEA4836095,SAMEA4836095,S129
570,UMHM01.22396.1_3/1-228,SAMEA4836095,SAMEA4836095,NA
571,OVGU01.56195.1_1/58-179,SAMN06016422,SAMN06016422,S1032
572,USVW01.1446.1_16/11-266,SAMN06112061,SAMN06112061,S251
573,USVW01.13604.1_1/63-327,SAMN06112061,SAMN06112061,NA
574,USVW01.1446.1_17/1-134,SAMN06112061,SAMN06112061,NA
575,USUH01.25059.1_1/1-231,SAMN06111944,SAMN06111944,NA
576,USUO01.22186.1_2/3-374,SAMN06112068,SAMN06112068,S4
577,USUO01.1497.1_18/11-266,SAMN06112068,SAMN06112068,S821
578,USUO01.22186.1_1/11-266,SAMN06112068,SAMN06112068,S63
579,USUO01.78664.1_1/1-224,SAMN06112068,SAMN06112068,NA
580,USUO01.2852.1_9/63-225,SAMN06112068,SAMN06112068,NA
581,USUO01.14438.1_2/63-225,SAMN06112068,SAMN06112068,NA
582,OWAJ01.9816.1_2/51-424,SAMEA3708685,SAMEA3708685,S321
583,OWAJ01.933.1_7/64-437,SAMEA3708685,SAMEA3708685,S9
584,OWAJ01.933.1_8/11-266,SAMEA3708685,SAMEA3708685,S63
585,OWAJ01.9816.1_1/11-266,SAMEA3708685,SAMEA3708685,S251
586,UYEW01.64807.1_1/1-261,SAMEA2157850,SAMEA2157850,S428
587,UYEW01.35589.1_1/64-159,SAMEA2157850,SAMEA2157850,NA
588,UYEW01.21524.1_2/30-287,SAMEA2157850,SAMEA2157850,S1035
589,CABSZM01.9.1_14/572-834,SAMEA5852573,NA,S1036
590,USXV01.40500.1_1/1-203,SAMN06111945,SAMN06111945,S454
591,USXV01.76553.1_1/1-177,SAMN06111945,SAMN06111945,NA
592,USXV01.62479.1_1/43-232,SAMN06111945,SAMN06111945,S1037
593,USXV01.52057.1_1/16-200,SAMN06111945,SAMN06111945,S1038
594,OZME01.25330.1_1/2-176,SAMN06164451,10713431,S1039
595,OZME01.44656.1_1/1-85,SAMN06164451,10713431,NA
596,UAGU01.25853.1_1/98-230,SAMN06165215,70596794,NA
597,ULXF01.35107.1_1/1-98,SAMEA4835832,SAMEA4835832,NA
598,UZLG01.3162.1_6/11-266,SAMN00715165,SAMN00715165,S63
599,UZLG01.3162.1_5/1-148,SAMN00715165,SAMN00715165,NA
600,ULYE01.30023.1_1/1-173,SAMEA4835856,SAMEA4835856,NA
601,OYUS01.221.1_3/64-437,SAMN06165431,13241014,S129
602,OYUS01.321.1_2/1-366,SAMN06165431,13241014,S143
603,OYUS01.164.1_2/52-399,SAMN06165431,13241014,S423
604,OYUS01.321.1_1/11-266,SAMN06165431,13241014,S24
605,OYUS01.221.1_2/11-266,SAMN06165431,13241014,S846
606,OYUS01.164.1_3/7-240,SAMN06165431,13241014,S424
607,ORMZ01.48271.1_1/11-115,SAMEA2338743,NA,NA
608,ORMZ01.48271.1_2/1-99,SAMEA2338743,NA,NA
609,ULSF01.34850.1_1/1-342,SAMEA4835701,SAMEA4835701,S541
610,ULSF01.35904.1_2/7-144,SAMEA4835701,SAMEA4835701,S285
611,ULVC01.40674.1_1/51-332,SAMEA4835769,SAMEA4835769,NA
612,ULVC01.43899.1_2/11-198,SAMEA4835769,SAMEA4835769,S912
613,ULVC01.43776.1_1/1-172,SAMEA4835769,SAMEA4835769,NA
614,USWY01.5726.1_3/64-437,SAMN06111942,SAMN06111942,S9
615,USWY01.2295.1_10/62-435,SAMN06111942,SAMN06111942,S643
616,USWY01.5726.1_4/11-266,SAMN06111942,SAMN06111942,S63
617,USWY01.2295.1_9/11-266,SAMN06111942,SAMN06111942,S868
618,OYME01.2225.1_1/27-294,SAMN06165313,71869016,S493
619,WPOE01.2.1_56/51-395,SAMN13387023,NA,S635
620,WPOE01.2.1_55/3-237,SAMN13387023,NA,S1044
621,UAOO01.4932.1_2/63-436,SAMN06164630,14315964,S144
622,UAOO01.4932.1_1/11-266,SAMN06164630,14315964,S455
623,OYQA01.83.1_5/55-399,SAMN06165592,30733891,S425
624,OYQA01.83.1_4/5-240,SAMN06165592,30733891,S426
625,OYQA01.1961.1_1/11-164,SAMN06165592,30733891,NA
626,UMDL01.33022.1_1/62-166,SAMEA4835993,SAMEA4835993,NA
627,USYX01.9165.1_2/11-266,SAMN06112095,SAMN06112095,S63
628,USYX01.9165.1_3/200-502,SAMN06112095,SAMN06112095,S429
629,UZHW01.16669.1_2/1-322,SAMN00791927,SAMN00791927,NA
630,UZHW01.16669.1_1/11-139,SAMN00791927,SAMN00791927,NA
631,UERG01.68268.1_1/1-234,SAMN06115478,SAMN06115478,S1045
632,UERG01.93265.1_1/1-125,SAMN06115478,SAMN06115478,NA
633,UERG01.88106.1_1/2-86,SAMN06115478,SAMN06115478,S1046
634,UERG01.88106.1_2/1-60,SAMN06115478,SAMN06115478,S1047
635,ULXM01.1565.1_1/1-241,SAMEA4835838,SAMEA4835838,NA
636,UZHI01.1633.1_7/65-438,SAMN00791902,SAMN00791902,S313
637,UZHI01.1633.1_6/1-253,SAMN00791902,SAMN00791902,S1048
638,USZC01.638.1_12/64-437,SAMN06111958,SAMN06111958,S9
639,USZC01.16.1_113/62-435,SAMN06111958,SAMN06111958,S643
640,USZC01.638.1_13/11-266,SAMN06111958,SAMN06111958,S63
641,USZC01.16.1_112/11-266,SAMN06111958,SAMN06111958,S363
642,USZC01.25440.1_2/63-258,SAMN06111958,SAMN06111958,S1049
643,USZC01.83011.1_2/6-186,SAMN06111958,SAMN06111958,S622
644,USZC01.10734.1_1/8-147,SAMN06111958,SAMN06111958,NA
645,USZC01.145301.1_1/60-169,SAMN06111958,SAMN06111958,S989
646,USZC01.83011.1_1/10-115,SAMN06111958,SAMN06111958,S1051
647,USZC01.136803.1_1/54-119,SAMN06111958,SAMN06111958,S1052
648,USZC01.120500.1_2/2-91,SAMN06111958,SAMN06111958,S1053
649,OZIN01.61529.1_1/1-130,SAMN06165267,71474566,NA
650,OZIN01.156.1_5/27-294,SAMN06165267,71474566,S493
651,OZIN01.431.1_20/27-293,SAMN06165267,71474566,S1054
652,OZIN01.10325.1_1/28-291,SAMN06165267,71474566,S1055
653,ULWZ01.32982.1_1/1-179,SAMEA4835825,SAMEA4835825,NA
654,ULWZ01.59103.1_2/11-143,SAMEA4835825,SAMEA4835825,S269
655,ULWZ01.63543.1_1/1-84,SAMEA4835825,SAMEA4835825,NA
656,ULWZ01.9487.1_1/63-143,SAMEA4835825,SAMEA4835825,NA
657,OQED01.42346.1_1/3-144,SAMD00036345,NA,S1070
658,OQED01.22205.1_3/6-109,SAMD00036345,NA,S934
659,UMGB01.69084.1_2/11-212,SAMEA4836060,SAMEA4836060,NA
660,UMGB01.53203.1_2/64-232,SAMEA4836060,SAMEA4836060,NA
661,UMGB01.69084.1_1/1-194,SAMEA4836060,SAMEA4836060,NA
662,UMGB01.57313.1_2/11-141,SAMEA4836060,SAMEA4836060,S1071
663,OZHQ01.499.1_2/27-294,SAMN06165288,71869016,S1072
664,OQRC01.28035.1_2/1-319,SAMN02712089,A,NA
665,OQRC01.28035.1_1/11-183,SAMN02712089,A,NA
666,UZSS01.30450.1_1/13-328,SAMN00792074,SAMN00792074,S354
667,UPEC01.2184.1_1/1-358,SAMEA2737701,NA,S418
668,UPEC01.2184.1_2/11-266,SAMEA2737701,NA,S419
669,UAKK01.7292.1_3/6-346,SAMN06164804,17997838,S520
670,UAKK01.7292.1_2/11-266,SAMN06164804,17997838,S787
671,UEQG01.256.1_30/64-437,SAMN06115532,SAMN06115532,S9
672,UEQG01.256.1_29/1-253,SAMN06115532,SAMN06115532,S63
673,UYEB01.40733.1_1/64-259,SAMEA2162573,SAMEA2162573,NA
674,UYEB01.63452.1_1/1-116,SAMEA2162573,SAMEA2162573,S1073
675,UYEB01.88501.1_2/11-114,SAMEA2162573,SAMEA2162573,S25
676,OYRZ01.353.1_2/64-437,SAMN06165512,18628150,S9
677,OYRZ01.390.1_3/64-437,SAMN06165512,18628150,S447
678,OYRZ01.353.1_1/11-266,SAMN06165512,18628150,S63
679,OYRZ01.390.1_2/11-266,SAMN06165512,18628150,S419
680,OYRZ01.5026.1_1/6-121,SAMN06165512,18628150,NA
681,UZTQ01.28268.1_1/1-295,SAMN00792112,SAMN00792112,S430
682,OWDA01.24669.1_2/11-203,SAMEA3708563,SAMEA3708563,S26
683,VTFY01.1.1_291/51-398,SAMN12639138,NA,S1004
684,VTFY01.1.1_290/2-235,SAMN12639138,NA,S1074
685,OZFV01.8576.1_2/11-266,SAMN06165144,50724929,S256
686,OZFV01.8576.1_1/1-244,SAMN06165144,50724929,NA
687,OZFV01.27588.1_1/65-173,SAMN06165144,50724929,NA
688,PPTR01.8.1_28/51-395,SAMN08365987,NA,S916
689,PPTR01.8.1_29/3-237,SAMN08365987,NA,S1075
690,ULWY01.49008.1_2/11-216,SAMEA4835824,SAMEA4835824,NA
691,ULWY01.49008.1_1/1-199,SAMEA4835824,SAMEA4835824,S686
692,OWAN01.1663.1_3/64-437,SAMEA3708641,SAMEA3708641,S9
693,OWAN01.1663.1_2/1-246,SAMEA3708641,SAMEA3708641,S27
694,OPYE01.17877.1_2/1-305,SAMEA1967055,NA,S800
695,OPYE01.17877.1_1/1-79,SAMEA1967055,NA,NA
696,UYEQ01.13532.1_1/1-341,SAMEA2146600,SAMEA2146600,S423
697,UYEQ01.13532.1_2/7-240,SAMEA2146600,SAMEA2146600,S424
698,JAJCQY01.2.1_65/51-395,SAMN22167310,NA,S1082
699,JAJCQY01.2.1_64/3-237,SAMN22167310,NA,S138
700,OYRL01.489.1_2/1-249,SAMN06165668,60338620,NA
701,OYRL01.2310.1_1/51-175,SAMN06165668,60338620,NA
702,OYRL01.959.1_2/1-116,SAMN06165668,60338620,NA
703,OYRL01.489.1_1/11-144,SAMN06165668,60338620,NA
704,UALZ01.7889.1_2/114-464,SAMN06164785,17437941,S670
705,UALZ01.7889.1_1/11-165,SAMN06164785,17437941,S788
706,CAAEPX01.185.1_6/51-400,SAMEA5278197,NA,S637
707,CAAEPX01.185.1_5/3-237,SAMEA5278197,NA,S638
708,OQAM01.29366.1_2/1-134,SAMD00036242,NA,S28
709,OPBH01.16718.1_2/64-176,SAMEA2042633,SAMEA2042633,S145
710,OPBH01.59223.1_1/1-131,SAMEA2042633,SAMEA2042633,NA
711,UEYJ01.10159.1_4/62-435,SAMN06115523,SAMN06115523,S1088
712,UEYJ01.6437.1_4/63-436,SAMN06115523,SAMN06115523,S377
713,UEYJ01.10159.1_3/11-266,SAMN06115523,SAMN06115523,S257
714,UEYJ01.6437.1_5/11-244,SAMN06115523,SAMN06115523,NA
715,UEYJ01.70573.1_1/1-176,SAMN06115523,SAMN06115523,S1089
716,OWGP01.2594.1_1/11-266,SAMEA3708542,SAMEA3708542,S17
717,UEPZ01.27110.1_1/2-198,SAMN06115414,SAMN06115414,NA
718,UEPZ01.55893.1_1/1-168,SAMN06115414,SAMN06115414,S1090
719,UEPZ01.49310.1_1/62-178,SAMN06115414,SAMN06115414,NA
720,OVIP01.4464.1_1/1-217,SAMN02676186,NA,NA
721,OVIP01.8190.1_1/1-186,SAMN02676186,NA,NA
722,JABLTR01.106603.1_12/64-437,SAMN14651230,NA,S9
723,JABLTR01.106603.1_13/11-266,SAMN14651230,NA,S63
724,JABLTR01.62344.1_1/6-198,SAMN14651230,NA,NA
725,JABLTR01.33790.1_1/1-159,SAMN14651230,NA,NA
726,JABLTR01.74852.1_2/51-148,SAMN14651230,NA,NA
727,JABLTR01.8272.1_1/9-261,SAMN14651230,NA,S1097
728,OYTP01.993.1_2/64-437,SAMN06165639,50466110,S9
729,OYTP01.993.1_1/11-266,SAMN06165639,50466110,S63
730,OYTP01.5870.1_1/7-240,SAMN06165639,50466110,S424
731,OYTP01.9723.1_2/34-167,SAMN06165639,50466110,S982
732,ORRL01.4986.1_5/64-437,SAMEA2338660,NA,S9
733,ORRL01.4986.1_6/11-266,SAMEA2338660,NA,S29
734,ORRL01.6747.1_1/1-137,SAMEA2338660,NA,NA
735,ORRL01.40364.1_1/63-164,SAMEA2338660,NA,NA
736,UPCG01.29051.1_1/1-243,SAMEA2737709,NA,NA
737,UPCG01.40074.1_1/11-153,SAMEA2737709,NA,S940
738,ORTF01.2734.1_21/63-436,SAMEA2338814,NA,S675
739,ORTF01.2734.1_20/11-266,SAMEA2338814,NA,S258
740,ORRW01.73751.1_1/1-176,SAMEA2338639,NA,NA
741,ORRW01.28489.1_2/64-172,SAMEA2338639,NA,NA
742,ORPP01.32292.1_2/11-150,SAMEA2338657,SAMEA2338657,NA
743,ORPP01.46594.1_1/64-159,SAMEA2338657,SAMEA2338657,NA
744,CABQGX01.231.1_2/1-359,SAMEA5850068,NA,S1099
745,CABQGX01.231.1_1/11-266,SAMEA5850068,NA,S1100
746,ORSK01.7982.1_3/63-436,SAMEA2338663,SAMEA2338663,S378
747,ORSK01.7982.1_4/11-266,SAMEA2338663,SAMEA2338663,S259
748,UMJR01.9255.1_6/40-291,SAMEA4836155,SAMEA4836155,S1025
749,OVFZ01.2331.1_4/65-438,SAMN06016368,SAMN06016368,S541
750,OVFZ01.2331.1_5/11-266,SAMN06016368,SAMN06016368,S251
751,OVFZ01.38239.1_1/1-126,SAMN06016368,SAMN06016368,NA
752,OVFZ01.34521.1_1/1-126,SAMN06016368,SAMN06016368,NA
753,OVFZ01.34521.1_2/11-75,SAMN06016368,SAMN06016368,NA
754,UEQW01.6394.1_4/64-437,SAMN06115421,SAMN06115421,S9
755,UEQW01.6394.1_3/11-266,SAMN06115421,SAMN06115421,S63
756,UEQW01.80555.1_1/1-174,SAMN06115421,SAMN06115421,S1101
757,UPPT01.53194.1_1/1-279,SAMEA2737758,NA,S1102
758,UPPT01.40181.1_1/3-189,SAMEA2737758,NA,S1103
759,UPPT01.40181.1_2/1-106,SAMEA2737758,NA,NA
760,CAAEBA01.422.1_2/62-435,SAMEA5279609,NA,S447
761,CAAEBA01.422.1_1/11-266,SAMEA5279609,NA,S857
762,OWCX01.48786.1_1/11-179,SAMEA3708589,SAMEA3708589,NA
763,UZOD01.37753.1_1/30-225,SAMN00791960,SAMN00791960,NA
764,UZOD01.34440.1_2/14-218,SAMN00791960,SAMN00791960,S431
765,UZOD01.45893.1_2/11-116,SAMN00791960,SAMN00791960,NA
